(-27.836854254404756, (11, 11, 2), (2, 8, 4, 6, 0, 1))
(-27.836854254404756, (11, 11, 2), (4, 6, 2, 8, 0, 1))
(-27.755092907251505, (8, 9, 10), (0, 7, 4, 4, 4, 5))
(-27.755092907251505, (8, 10, 9), (0, 7, 4, 5, 4, 4))
(-27.755092907251502, (9, 8, 10), (4, 4, 0, 7, 4, 5))
(-27.755092907251502, (9, 10, 8), (4, 4, 4, 5, 0, 7))
(-27.755092907251502, (10, 8, 9), (4, 5, 0, 7, 4, 4))
(-27.755092907251502, (10, 9, 8), (4, 5, 4, 4, 0, 7))
(-27.749329121013538, (9, 6, 11), (0, 8, 2, 3, 2, 8))
(-27.749329121013535, (9, 11, 6), (0, 8, 2, 8, 2, 3))
(-27.749329121013535, (11, 6, 9), (2, 8, 2, 3, 0, 8))
(-27.74932912101353, (6, 9, 11), (2, 3, 0, 8, 2, 8))
(-27.74932912101353, (6, 11, 9), (2, 3, 2, 8, 0, 8))
(-27.74932912101353, (11, 9, 6), (2, 8, 0, 8, 2, 3))
(-27.729571550894228, (11, 11, 3), (4, 6, 2, 8, 1, 1))
(-27.729571550894224, (3, 11, 11), (1, 1, 2, 8, 4, 6))
(-27.729571550894224, (3, 11, 11), (1, 1, 4, 6, 2, 8))
(-27.729571550894224, (11, 3, 11), (2, 8, 1, 1, 4, 6))
(-27.729571550894224, (11, 11, 3), (2, 8, 4, 6, 1, 1))
(-27.72957155089422, (11, 3, 11), (4, 6, 1, 1, 2, 8))
(-27.701356127580105, (5, 11, 10), (0, 4, 3, 7, 2, 7))
(-27.7013561275801, (5, 10, 11), (0, 4, 2, 7, 3, 7))
(-27.7013561275801, (10, 5, 11), (2, 7, 0, 4, 3, 7))
(-27.7013561275801, (10, 11, 5), (2, 7, 3, 7, 0, 4))
(-27.7013561275801, (11, 5, 10), (3, 7, 0, 4, 2, 7))
(-27.7013561275801, (11, 10, 5), (3, 7, 2, 7, 0, 4))
(-27.696840068972122, (6, 10, 11), (2, 3, 3, 6, 3, 7))
(-27.696840068972122, (10, 6, 11), (3, 6, 2, 3, 3, 7))
(-27.696840068972122, (10, 11, 6), (3, 6, 3, 7, 2, 3))
(-27.696840068972122, (11, 6, 10), (3, 7, 2, 3, 3, 6))
(-27.696840068972122, (11, 10, 6), (3, 7, 3, 6, 2, 3))
(-27.696840068972115, (6, 11, 10), (2, 3, 3, 7, 3, 6))
(-27.696482135557737, (10, 6, 11), (4, 5, 1, 4, 4, 6))
(-27.69648213555773, (6, 10, 11), (1, 4, 4, 5, 4, 6))
(-27.69648213555773, (6, 11, 10), (1, 4, 4, 6, 4, 5))
(-27.69648213555773, (10, 11, 6), (4, 5, 4, 6, 1, 4))
(-27.69648213555773, (11, 6, 10), (4, 6, 1, 4, 4, 5))
(-27.69648213555773, (11, 10, 6), (4, 6, 4, 5, 1, 4))
(-27.68984783022846, (8, 7, 11), (0, 7, 0, 6, 5, 5))
(-27.68984783022846, (8, 11, 7), (0, 7, 5, 5, 0, 6))
(-27.68984783022845, (7, 8, 11), (0, 6, 0, 7, 5, 5))
(-27.68984783022845, (7, 11, 8), (0, 6, 5, 5, 0, 7))
(-27.68984783022845, (11, 8, 7), (5, 5, 0, 7, 0, 6))
(-27.689847830228445, (11, 7, 8), (5, 5, 0, 6, 0, 7))
(-27.614055729493238, (1, 11, 11), (0, 0, 3, 7, 4, 6))
(-27.614055729493238, (1, 11, 11), (0, 0, 4, 6, 3, 7))
(-27.614055729493238, (11, 1, 11), (3, 7, 0, 0, 4, 6))
(-27.614055729493238, (11, 1, 11), (4, 6, 0, 0, 3, 7))
(-27.614055729493238, (11, 11, 1), (3, 7, 4, 6, 0, 0))
(-27.614055729493238, (11, 11, 1), (4, 6, 3, 7, 0, 0))
(-27.59127193163108, (9, 8, 9), (0, 8, 3, 4, 0, 8))
(-27.59127193163108, (9, 9, 8), (0, 8, 0, 8, 3, 4))
(-27.591271931631077, (8, 9, 9), (3, 4, 0, 8, 0, 8))
(-27.59003016151682, (8, 8, 11), (1, 6, 2, 5, 3, 7))
(-27.59003016151682, (8, 8, 11), (2, 5, 1, 6, 3, 7))
(-27.59003016151682, (8, 11, 8), (1, 6, 3, 7, 2, 5))
(-27.59003016151682, (8, 11, 8), (2, 5, 3, 7, 1, 6))
(-27.59003016151682, (11, 8, 8), (3, 7, 1, 6, 2, 5))
(-27.59003016151682, (11, 8, 8), (3, 7, 2, 5, 1, 6))
(-27.572875234640996, (8, 8, 10), (0, 7, 1, 6, 1, 8))
(-27.572875234640996, (8, 8, 10), (1, 6, 0, 7, 1, 8))
(-27.572875234640996, (8, 10, 8), (1, 6, 1, 8, 0, 7))
(-27.57287523464099, (8, 10, 8), (0, 7, 1, 8, 1, 6))
(-27.57287523464099, (10, 8, 8), (1, 8, 0, 7, 1, 6))
(-27.57287523464099, (10, 8, 8), (1, 8, 1, 6, 0, 7))
(-27.554704772334176, (3, 10, 11), (0, 2, 0, 9, 2, 8))
(-27.554704772334176, (10, 3, 11), (0, 9, 0, 2, 2, 8))
(-27.554704772334176, (10, 11, 3), (0, 9, 2, 8, 0, 2))
(-27.55470477233417, (3, 11, 10), (0, 2, 2, 8, 0, 9))
(-27.55470477233417, (11, 3, 10), (2, 8, 0, 2, 0, 9))
(-27.55470477233417, (11, 10, 3), (2, 8, 0, 9, 0, 2))
(-27.5475379040381, (11, 2, 11), (5, 5, 0, 1, 2, 8))
(-27.547537904038098, (2, 11, 11), (0, 1, 2, 8, 5, 5))
(-27.547537904038098, (11, 2, 11), (2, 8, 0, 1, 5, 5))
(-27.547537904038094, (2, 11, 11), (0, 1, 5, 5, 2, 8))
(-27.547537904038094, (11, 11, 2), (5, 5, 2, 8, 0, 1))
(-27.54753790403809, (11, 11, 2), (2, 8, 5, 5, 0, 1))
(-27.533428964610405, (9, 11, 6), (3, 5, 1, 9, 0, 5))
(-27.5334289646104, (11, 9, 6), (1, 9, 3, 5, 0, 5))
(-27.533428964610398, (6, 11, 9), (0, 5, 1, 9, 3, 5))
(-27.533428964610394, (6, 9, 11), (0, 5, 3, 5, 1, 9))
(-27.533428964610394, (9, 6, 11), (3, 5, 0, 5, 1, 9))
(-27.533428964610394, (11, 6, 9), (1, 9, 0, 5, 3, 5))
(-27.478957275806536, (9, 6, 11), (0, 8, 1, 4, 3, 7))
(-27.478957275806533, (6, 9, 11), (1, 4, 0, 8, 3, 7))
(-27.478957275806533, (11, 6, 9), (3, 7, 1, 4, 0, 8))
(-27.47895727580653, (6, 11, 9), (1, 4, 3, 7, 0, 8))
(-27.478957275806525, (9, 11, 6), (0, 8, 3, 7, 1, 4))
(-27.478957275806525, (11, 9, 6), (3, 7, 0, 8, 1, 4))
(-27.46521831069713, (7, 10, 10), (2, 4, 2, 7, 2, 7))
(-27.46521831069713, (10, 7, 10), (2, 7, 2, 4, 2, 7))
(-27.46521831069713, (10, 10, 7), (2, 7, 2, 7, 2, 4))
(-27.44069740786685, (11, 11, 4), (4, 6, 4, 6, 1, 2))
(-27.440697407866843, (4, 11, 11), (1, 2, 4, 6, 4, 6))
(-27.440697407866843, (11, 4, 11), (4, 6, 1, 2, 4, 6))
(-27.424320436810714, (5, 10, 11), (1, 3, 4, 5, 1, 9))
(-27.42432043681071, (10, 5, 11), (4, 5, 1, 3, 1, 9))
(-27.424320436810707, (5, 11, 10), (1, 3, 1, 9, 4, 5))
(-27.424320436810707, (11, 5, 10), (1, 9, 1, 3, 4, 5))
(-27.424320436810703, (10, 11, 5), (4, 5, 1, 9, 1, 3))
(-27.424320436810703, (11, 10, 5), (1, 9, 4, 5, 1, 3))
(-27.4140378790452, (10, 6, 10), (0, 9, 1, 4, 3, 6))
(-27.4140378790452, (10, 6, 10), (3, 6, 1, 4, 0, 9))
(-27.4140378790452, (10, 10, 6), (3, 6, 0, 9, 1, 4))
(-27.414037879045196, (6, 10, 10), (1, 4, 0, 9, 3, 6))
(-27.414037879045196, (6, 10, 10), (1, 4, 3, 6, 0, 9))
(-27.414037879045196, (10, 10, 6), (0, 9, 3, 6, 1, 4))
(-27.411638151338455, (6, 10, 10), (2, 3, 0, 9, 2, 7))
(-27.411638151338455, (10, 6, 10), (2, 7, 2, 3, 0, 9))
(-27.411638151338455, (10, 10, 6), (0, 9, 2, 7, 2, 3))
(-27.411638151338455, (10, 10, 6), (2, 7, 0, 9, 2, 3))
(-27.41163815133845, (10, 6, 10), (0, 9, 2, 3, 2, 7))
(-27.411638151338447, (6, 10, 10), (2, 3, 2, 7, 0, 9))
(-27.406637032134476, (9, 9, 9), (1, 7, 2, 6, 2, 6))
(-27.406637032134476, (9, 9, 9), (2, 6, 1, 7, 2, 6))
(-27.406637032134476, (9, 9, 9), (2, 6, 2, 6, 1, 7))
(-27.40424573191912, (3, 11, 11), (1, 1, 2, 8, 5, 5))
(-27.40424573191912, (3, 11, 11), (1, 1, 5, 5, 2, 8))
(-27.40424573191912, (11, 3, 11), (2, 8, 1, 1, 5, 5))
(-27.40424573191912, (11, 3, 11), (5, 5, 1, 1, 2, 8))
(-27.404245731919115, (11, 11, 3), (2, 8, 5, 5, 1, 1))
(-27.404245731919115, (11, 11, 3), (5, 5, 2, 8, 1, 1))
(-27.38081693131395, (1, 11, 11), (0, 0, 3, 7, 5, 5))
(-27.38081693131395, (1, 11, 11), (0, 0, 5, 5, 3, 7))
(-27.380816931313944, (11, 1, 11), (3, 7, 0, 0, 5, 5))
(-27.380816931313944, (11, 1, 11), (5, 5, 0, 0, 3, 7))
(-27.380816931313937, (11, 11, 1), (3, 7, 5, 5, 0, 0))
(-27.380816931313937, (11, 11, 1), (5, 5, 3, 7, 0, 0))
(-27.37558503202947, (10, 11, 4), (2, 7, 1, 9, 0, 3))
(-27.37558503202947, (11, 4, 10), (1, 9, 0, 3, 2, 7))
(-27.37558503202947, (11, 10, 4), (1, 9, 2, 7, 0, 3))
(-27.375585032029463, (4, 10, 11), (0, 3, 2, 7, 1, 9))
(-27.375585032029463, (4, 11, 10), (0, 3, 1, 9, 2, 7))
(-27.375585032029463, (10, 4, 11), (2, 7, 0, 3, 1, 9))
(-27.353467266201328, (11, 6, 10), (5, 5, 1, 4, 4, 5))
(-27.35346726620132, (6, 10, 11), (1, 4, 4, 5, 5, 5))
(-27.35346726620132, (6, 11, 10), (1, 4, 5, 5, 4, 5))
(-27.35346726620132, (10, 6, 11), (4, 5, 1, 4, 5, 5))
(-27.35346726620132, (11, 10, 6), (5, 5, 4, 5, 1, 4))
(-27.353467266201314, (10, 11, 6), (4, 5, 5, 5, 1, 4))
(-27.337161650552673, (8, 10, 9), (3, 4, 1, 8, 2, 6))
(-27.337161650552673, (9, 8, 10), (2, 6, 3, 4, 1, 8))
(-27.33716165055267, (8, 9, 10), (3, 4, 2, 6, 1, 8))
(-27.33716165055267, (9, 10, 8), (2, 6, 1, 8, 3, 4))
(-27.337161650552666, (10, 8, 9), (1, 8, 3, 4, 2, 6))
(-27.337161650552666, (10, 9, 8), (1, 8, 2, 6, 3, 4))
(-27.334227539189126, (7, 11, 9), (3, 3, 2, 8, 2, 6))
(-27.334227539189122, (9, 7, 11), (2, 6, 3, 3, 2, 8))
(-27.334227539189122, (11, 7, 9), (2, 8, 3, 3, 2, 6))
(-27.33422753918912, (7, 9, 11), (3, 3, 2, 6, 2, 8))
(-27.33422753918912, (9, 11, 7), (2, 6, 2, 8, 3, 3))
(-27.33422753918912, (11, 9, 7), (2, 8, 2, 6, 3, 3))
(-27.3182579688647, (3, 11, 11), (0, 2, 3, 7, 4, 6))
(-27.3182579688647, (3, 11, 11), (0, 2, 4, 6, 3, 7))
(-27.318257968864696, (11, 3, 11), (3, 7, 0, 2, 4, 6))
(-27.318257968864696, (11, 3, 11), (4, 6, 0, 2, 3, 7))
(-27.318257968864696, (11, 11, 3), (4, 6, 3, 7, 0, 2))
(-27.318257968864692, (11, 11, 3), (3, 7, 4, 6, 0, 2))
(-27.272983810507732, (7, 10, 10), (3, 3, 4, 5, 1, 8))
(-27.272983810507725, (7, 10, 10), (3, 3, 1, 8, 4, 5))
(-27.272983810507725, (10, 7, 10), (1, 8, 3, 3, 4, 5))
(-27.272983810507725, (10, 7, 10), (4, 5, 3, 3, 1, 8))
(-27.272983810507725, (10, 10, 7), (1, 8, 4, 5, 3, 3))
(-27.272983810507725, (10, 10, 7), (4, 5, 1, 8, 3, 3))
(-27.251762903718657, (9, 7, 11), (1, 7, 3, 3, 4, 6))
(-27.251762903718657, (11, 7, 9), (4, 6, 3, 3, 1, 7))
(-27.251762903718653, (7, 9, 11), (3, 3, 1, 7, 4, 6))
(-27.251762903718653, (7, 11, 9), (3, 3, 4, 6, 1, 7))
(-27.251762903718653, (9, 11, 7), (1, 7, 4, 6, 3, 3))
(-27.251762903718653, (11, 9, 7), (4, 6, 1, 7, 3, 3))
(-27.245227485118512, (7, 9, 11), (1, 5, 2, 6, 4, 6))
(-27.245227485118512, (7, 11, 9), (1, 5, 4, 6, 2, 6))
(-27.245227485118512, (9, 7, 11), (2, 6, 1, 5, 4, 6))
(-27.245227485118512, (9, 11, 7), (2, 6, 4, 6, 1, 5))
(-27.245227485118512, (11, 7, 9), (4, 6, 1, 5, 2, 6))
(-27.24522748511851, (11, 9, 7), (4, 6, 2, 6, 1, 5))
(-27.17716042353303, (7, 10, 9), (0, 6, 4, 5, 0, 8))
(-27.17716042353303, (10, 7, 9), (4, 5, 0, 6, 0, 8))
(-27.177160423533024, (7, 9, 10), (0, 6, 0, 8, 4, 5))
(-27.177160423533024, (9, 7, 10), (0, 8, 0, 6, 4, 5))
(-27.177160423533024, (9, 10, 7), (0, 8, 4, 5, 0, 6))
(-27.177160423533024, (10, 9, 7), (4, 5, 0, 8, 0, 6))
(-27.164259367163133, (7, 8, 11), (0, 6, 2, 5, 1, 9))
(-27.164259367163133, (7, 11, 8), (0, 6, 1, 9, 2, 5))
(-27.164259367163133, (8, 7, 11), (2, 5, 0, 6, 1, 9))
(-27.164259367163133, (8, 11, 7), (2, 5, 1, 9, 0, 6))
(-27.164259367163133, (11, 7, 8), (1, 9, 0, 6, 2, 5))
(-27.164259367163133, (11, 8, 7), (1, 9, 2, 5, 0, 6))
(-27.133642724222753, (10, 4, 11), (1, 8, 0, 3, 2, 8))
(-27.133642724222746, (4, 10, 11), (0, 3, 1, 8, 2, 8))
(-27.133642724222746, (4, 11, 10), (0, 3, 2, 8, 1, 8))
(-27.133642724222746, (10, 11, 4), (1, 8, 2, 8, 0, 3))
(-27.133642724222746, (11, 4, 10), (2, 8, 0, 3, 1, 8))
(-27.13364272422274, (11, 10, 4), (2, 8, 1, 8, 0, 3))
(-27.13098358678459, (5, 10, 11), (2, 2, 3, 6, 1, 9))
(-27.13098358678459, (5, 11, 10), (2, 2, 1, 9, 3, 6))
(-27.130983586784588, (10, 5, 11), (3, 6, 2, 2, 1, 9))
(-27.130983586784588, (11, 10, 5), (1, 9, 3, 6, 2, 2))
(-27.130983586784584, (10, 11, 5), (3, 6, 1, 9, 2, 2))
(-27.130983586784584, (11, 5, 10), (1, 9, 2, 2, 3, 6))
(-27.104600553579505, (11, 11, 4), (4, 6, 5, 5, 1, 2))
(-27.104600553579505, (11, 11, 4), (5, 5, 4, 6, 1, 2))
(-27.104600553579502, (11, 4, 11), (5, 5, 1, 2, 4, 6))
(-27.1046005535795, (4, 11, 11), (1, 2, 4, 6, 5, 5))
(-27.1046005535795, (4, 11, 11), (1, 2, 5, 5, 4, 6))
(-27.1046005535795, (11, 4, 11), (4, 6, 1, 2, 5, 5))
(-27.093543460997218, (11, 10, 5), (2, 8, 4, 5, 0, 4))
(-27.093543460997214, (10, 11, 5), (4, 5, 2, 8, 0, 4))
(-27.093543460997207, (5, 10, 11), (0, 4, 4, 5, 2, 8))
(-27.093543460997207, (5, 11, 10), (0, 4, 2, 8, 4, 5))
(-27.093543460997207, (10, 5, 11), (4, 5, 0, 4, 2, 8))
(-27.093543460997207, (11, 5, 10), (2, 8, 0, 4, 4, 5))
(-27.08138820869234, (8, 7, 11), (0, 7, 3, 3, 1, 9))
(-27.08138820869234, (8, 11, 7), (0, 7, 1, 9, 3, 3))
(-27.08138820869233, (7, 8, 11), (3, 3, 0, 7, 1, 9))
(-27.08138820869233, (7, 11, 8), (3, 3, 1, 9, 0, 7))
(-27.08138820869233, (11, 7, 8), (1, 9, 3, 3, 0, 7))
(-27.08138820869233, (11, 8, 7), (1, 9, 0, 7, 3, 3))
(-27.01485328276479, (3, 11, 11), (0, 2, 3, 7, 5, 5))
(-27.01485328276479, (3, 11, 11), (0, 2, 5, 5, 3, 7))
(-27.01485328276479, (11, 3, 11), (3, 7, 0, 2, 5, 5))
(-27.01485328276479, (11, 11, 3), (5, 5, 3, 7, 0, 2))
(-27.014853282764786, (11, 3, 11), (5, 5, 0, 2, 3, 7))
(-27.014853282764786, (11, 11, 3), (3, 7, 5, 5, 0, 2))
(-27.007732141874076, (8, 9, 10), (3, 4, 1, 7, 2, 7))
(-27.007732141874076, (8, 10, 9), (3, 4, 2, 7, 1, 7))
(-27.007732141874076, (9, 8, 10), (1, 7, 3, 4, 2, 7))
(-27.007732141874076, (9, 10, 8), (1, 7, 2, 7, 3, 4))
(-27.007732141874072, (10, 8, 9), (2, 7, 3, 4, 1, 7))
(-27.007732141874072, (10, 9, 8), (2, 7, 1, 7, 3, 4))
(-27.003625740893387, (6, 9, 11), (0, 5, 4, 4, 1, 9))
(-27.003625740893387, (9, 6, 11), (4, 4, 0, 5, 1, 9))
(-27.003625740893387, (9, 11, 6), (4, 4, 1, 9, 0, 5))
(-27.003625740893384, (6, 11, 9), (0, 5, 1, 9, 4, 4))
(-27.003625740893384, (11, 6, 9), (1, 9, 0, 5, 4, 4))
(-27.003625740893384, (11, 9, 6), (1, 9, 4, 4, 0, 5))
(-26.974635513364575, (10, 4, 11), (0, 9, 1, 2, 3, 7))
(-26.974635513364568, (4, 10, 11), (1, 2, 0, 9, 3, 7))
(-26.974635513364568, (4, 11, 10), (1, 2, 3, 7, 0, 9))
(-26.974635513364568, (10, 11, 4), (0, 9, 3, 7, 1, 2))
(-26.974635513364568, (11, 4, 10), (3, 7, 1, 2, 0, 9))
(-26.97463551336456, (11, 10, 4), (3, 7, 0, 9, 1, 2))
(-26.94139446024725, (10, 7, 10), (2, 7, 1, 5, 4, 5))
(-26.94139446024725, (10, 7, 10), (4, 5, 1, 5, 2, 7))
(-26.94139446024725, (10, 10, 7), (2, 7, 4, 5, 1, 5))
(-26.94139446024725, (10, 10, 7), (4, 5, 2, 7, 1, 5))
(-26.941394460247245, (7, 10, 10), (1, 5, 2, 7, 4, 5))
(-26.941394460247245, (7, 10, 10), (1, 5, 4, 5, 2, 7))
(-26.919674332671303, (9, 8, 10), (3, 5, 2, 5, 1, 8))
(-26.9196743326713, (8, 9, 10), (2, 5, 3, 5, 1, 8))
(-26.9196743326713, (8, 10, 9), (2, 5, 1, 8, 3, 5))
(-26.9196743326713, (9, 10, 8), (3, 5, 1, 8, 2, 5))
(-26.9196743326713, (10, 8, 9), (1, 8, 2, 5, 3, 5))
(-26.9196743326713, (10, 9, 8), (1, 8, 3, 5, 2, 5))
(-26.914877033512663, (7, 11, 9), (3, 3, 5, 5, 1, 7))
(-26.914877033512663, (9, 11, 7), (1, 7, 5, 5, 3, 3))
(-26.91487703351266, (9, 7, 11), (1, 7, 3, 3, 5, 5))
(-26.91487703351266, (11, 9, 7), (5, 5, 1, 7, 3, 3))
(-26.914877033512656, (7, 9, 11), (3, 3, 1, 7, 5, 5))
(-26.914877033512656, (11, 7, 9), (5, 5, 3, 3, 1, 7))
(-26.910581511229832, (7, 11, 9), (1, 5, 5, 5, 2, 6))
(-26.910581511229832, (9, 11, 7), (2, 6, 5, 5, 1, 5))
(-26.91058151122983, (7, 9, 11), (1, 5, 2, 6, 5, 5))
(-26.91058151122983, (9, 7, 11), (2, 6, 1, 5, 5, 5))
(-26.91058151122983, (11, 7, 9), (5, 5, 1, 5, 2, 6))
(-26.910581511229825, (11, 9, 7), (5, 5, 2, 6, 1, 5))
(-26.887378409384127, (8, 8, 11), (2, 5, 2, 5, 2, 8))
(-26.887378409384127, (8, 11, 8), (2, 5, 2, 8, 2, 5))
(-26.887378409384127, (11, 8, 8), (2, 8, 2, 5, 2, 5))
(-26.78055564519645, (9, 8, 9), (0, 8, 1, 6, 1, 7))
(-26.780555645196447, (8, 9, 9), (1, 6, 0, 8, 1, 7))
(-26.780555645196443, (8, 9, 9), (1, 6, 1, 7, 0, 8))
(-26.780555645196443, (9, 8, 9), (1, 7, 1, 6, 0, 8))
(-26.780555645196443, (9, 9, 8), (0, 8, 1, 7, 1, 6))
(-26.78055564519644, (9, 9, 8), (1, 7, 0, 8, 1, 6))
(-26.77446527639245, (11, 11, 4), (5, 5, 5, 5, 1, 2))
(-26.774465276392444, (11, 4, 11), (5, 5, 1, 2, 5, 5))
(-26.774465276392437, (4, 11, 11), (1, 2, 5, 5, 5, 5))
(-26.738558070917314, (7, 9, 10), (2, 4, 1, 7, 0, 9))
(-26.738558070917314, (7, 10, 9), (2, 4, 0, 9, 1, 7))
(-26.738558070917314, (9, 7, 10), (1, 7, 2, 4, 0, 9))
(-26.738558070917314, (9, 10, 7), (1, 7, 0, 9, 2, 4))
(-26.738558070917314, (10, 7, 9), (0, 9, 2, 4, 1, 7))
(-26.738558070917307, (10, 9, 7), (0, 9, 1, 7, 2, 4))
(-26.72149599050016, (6, 11, 10), (2, 3, 3, 7, 4, 5))
(-26.72149599050016, (10, 6, 11), (4, 5, 2, 3, 3, 7))
(-26.72149599050016, (10, 11, 6), (4, 5, 3, 7, 2, 3))
(-26.72149599050016, (11, 6, 10), (3, 7, 2, 3, 4, 5))
(-26.72149599050016, (11, 10, 6), (3, 7, 4, 5, 2, 3))
(-26.721495990500152, (6, 10, 11), (2, 3, 4, 5, 3, 7))
(-26.64890372927454, (5, 10, 11), (2, 2, 1, 8, 3, 7))
(-26.64890372927454, (10, 5, 11), (1, 8, 2, 2, 3, 7))
(-26.648903729274537, (10, 11, 5), (1, 8, 3, 7, 2, 2))
(-26.648903729274537, (11, 5, 10), (3, 7, 2, 2, 1, 8))
(-26.648903729274537, (11, 10, 5), (3, 7, 1, 8, 2, 2))
(-26.648903729274533, (5, 11, 10), (2, 2, 3, 7, 1, 8))
(-26.63818724639701, (1, 11, 11), (0, 0, 4, 6, 4, 6))
(-26.638187246397003, (11, 1, 11), (4, 6, 0, 0, 4, 6))
(-26.638187246397003, (11, 11, 1), (4, 6, 4, 6, 0, 0))
(-26.61222834852328, (10, 11, 5), (1, 8, 4, 6, 1, 3))
(-26.612228348523278, (10, 5, 11), (1, 8, 1, 3, 4, 6))
(-26.612228348523278, (11, 5, 10), (4, 6, 1, 3, 1, 8))
(-26.612228348523278, (11, 10, 5), (4, 6, 1, 8, 1, 3))
(-26.61222834852327, (5, 10, 11), (1, 3, 1, 8, 4, 6))
(-26.61222834852327, (5, 11, 10), (1, 3, 4, 6, 1, 8))
(-26.58522436854934, (10, 6, 10), (0, 9, 1, 4, 4, 5))
(-26.58522436854934, (10, 6, 10), (4, 5, 1, 4, 0, 9))
(-26.585224368549337, (6, 10, 10), (1, 4, 0, 9, 4, 5))
(-26.585224368549337, (6, 10, 10), (1, 4, 4, 5, 0, 9))
(-26.585224368549337, (10, 10, 6), (0, 9, 4, 5, 1, 4))
(-26.585224368549337, (10, 10, 6), (4, 5, 0, 9, 1, 4))
(-26.570884059467865, (6, 9, 11), (2, 3, 1, 7, 1, 9))
(-26.570884059467865, (9, 6, 11), (1, 7, 2, 3, 1, 9))
(-26.570884059467865, (11, 6, 9), (1, 9, 2, 3, 1, 7))
(-26.57088405946786, (9, 11, 6), (1, 7, 1, 9, 2, 3))
(-26.570884059467858, (6, 11, 9), (2, 3, 1, 9, 1, 7))
(-26.570884059467858, (11, 9, 6), (1, 9, 1, 7, 2, 3))
(-26.551723905126984, (7, 11, 8), (1, 5, 2, 8, 0, 7))
(-26.551723905126984, (8, 7, 11), (0, 7, 1, 5, 2, 8))
(-26.551723905126984, (8, 11, 7), (0, 7, 2, 8, 1, 5))
(-26.551723905126977, (7, 8, 11), (1, 5, 0, 7, 2, 8))
(-26.551723905126977, (11, 7, 8), (2, 8, 1, 5, 0, 7))
(-26.551723905126977, (11, 8, 7), (2, 8, 0, 7, 1, 5))
(-26.546213797169276, (1, 10, 11), (0, 0, 0, 9, 2, 8))
(-26.54621379716927, (10, 1, 11), (0, 9, 0, 0, 2, 8))
(-26.54621379716927, (11, 10, 1), (2, 8, 0, 9, 0, 0))
(-26.546213797169266, (1, 11, 10), (0, 0, 2, 8, 0, 9))
(-26.546213797169266, (10, 11, 1), (0, 9, 2, 8, 0, 0))
(-26.546213797169266, (11, 1, 10), (2, 8, 0, 0, 0, 9))
(-26.52779497189044, (7, 11, 9), (1, 5, 3, 7, 3, 5))
(-26.52779497189044, (9, 7, 11), (3, 5, 1, 5, 3, 7))
(-26.52779497189044, (9, 11, 7), (3, 5, 3, 7, 1, 5))
(-26.52779497189044, (11, 9, 7), (3, 7, 3, 5, 1, 5))
(-26.527794971890437, (7, 9, 11), (1, 5, 3, 5, 3, 7))
(-26.527794971890437, (11, 7, 9), (3, 7, 1, 5, 3, 5))
(-26.510765823850036, (11, 10, 5), (4, 6, 2, 7, 0, 4))
(-26.510765823850033, (10, 11, 5), (2, 7, 4, 6, 0, 4))
(-26.51076582385003, (5, 10, 11), (0, 4, 2, 7, 4, 6))
(-26.51076582385003, (5, 11, 10), (0, 4, 4, 6, 2, 7))
(-26.51076582385003, (11, 5, 10), (4, 6, 0, 4, 2, 7))
(-26.510765823850026, (10, 5, 11), (2, 7, 0, 4, 4, 6))
(-26.481108971820646, (7, 9, 10), (2, 4, 0, 8, 1, 8))
(-26.481108971820646, (7, 10, 9), (2, 4, 1, 8, 0, 8))
(-26.481108971820646, (9, 7, 10), (0, 8, 2, 4, 1, 8))
(-26.481108971820646, (9, 10, 7), (0, 8, 1, 8, 2, 4))
(-26.481108971820646, (10, 7, 9), (1, 8, 2, 4, 0, 8))
(-26.481108971820646, (10, 9, 7), (1, 8, 0, 8, 2, 4))
(-26.452477978856358, (7, 10, 10), (3, 3, 2, 7, 2, 7))
(-26.452477978856354, (10, 7, 10), (2, 7, 3, 3, 2, 7))
(-26.452477978856354, (10, 10, 7), (2, 7, 2, 7, 3, 3))
(-26.434722492664363, (8, 8, 10), (0, 7, 0, 7, 3, 6))
(-26.434722492664363, (8, 10, 8), (0, 7, 3, 6, 0, 7))
(-26.434722492664363, (10, 8, 8), (3, 6, 0, 7, 0, 7))
(-26.433141887338653, (8, 9, 9), (0, 7, 1, 7, 1, 7))
(-26.433141887338653, (9, 8, 9), (1, 7, 0, 7, 1, 7))
(-26.43314188733865, (9, 9, 8), (1, 7, 1, 7, 0, 7))
(-26.423027166271005, (1, 11, 11), (0, 0, 4, 6, 5, 5))
(-26.423027166270998, (1, 11, 11), (0, 0, 5, 5, 4, 6))
(-26.423027166270998, (11, 1, 11), (4, 6, 0, 0, 5, 5))
(-26.423027166270998, (11, 1, 11), (5, 5, 0, 0, 4, 6))
(-26.423027166270998, (11, 11, 1), (4, 6, 5, 5, 0, 0))
(-26.423027166270998, (11, 11, 1), (5, 5, 4, 6, 0, 0))
(-26.41725436569631, (2, 11, 11), (0, 1, 3, 7, 3, 7))
(-26.417254365696305, (11, 2, 11), (3, 7, 0, 1, 3, 7))
(-26.4172543656963, (11, 11, 2), (3, 7, 3, 7, 0, 1))
(-26.404110027364283, (10, 11, 6), (3, 6, 4, 6, 2, 3))
(-26.404110027364275, (6, 10, 11), (2, 3, 3, 6, 4, 6))
(-26.404110027364275, (6, 11, 10), (2, 3, 4, 6, 3, 6))
