(-164373.21602672857, (3, 6, 1, 8, 2, 8))
(-164373.21602672857, (3, 6, 2, 8, 1, 8))
(-163796.21919872297, (1, 7, 2, 8, 3, 7))
(-163796.21919872297, (2, 8, 1, 7, 3, 7))
(-163796.21919872297, (2, 8, 3, 7, 1, 7))
(-163796.21919872297, (3, 7, 1, 7, 2, 8))
(-163796.21919872297, (3, 7, 2, 8, 1, 7))
(-163796.21919872295, (1, 7, 3, 7, 2, 8))
(-163729.1381621478, (0, 9, 5, 5, 0, 8))
(-163729.1381621478, (5, 5, 0, 9, 0, 8))
(-163729.13816214778, (0, 8, 0, 9, 5, 5))
(-163729.13816214778, (0, 8, 5, 5, 0, 9))
(-163729.13816214778, (0, 9, 0, 8, 5, 5))
(-163729.13816214778, (5, 5, 0, 8, 0, 9))
(-163563.1249979948, (1, 8, 2, 7, 3, 7))
(-163563.1249979948, (1, 8, 3, 7, 2, 7))
(-163563.1249979948, (2, 7, 1, 8, 3, 7))
(-163563.1249979948, (2, 7, 3, 7, 1, 8))
(-163563.1249979948, (3, 7, 1, 8, 2, 7))
(-163563.1249979948, (3, 7, 2, 7, 1, 8))
(-162956.22943342733, (2, 8, 1, 9, 4, 4))
(-162956.2294334273, (1, 9, 2, 8, 4, 4))
(-162956.2294334273, (1, 9, 4, 4, 2, 8))
(-162956.2294334273, (2, 8, 4, 4, 1, 9))
(-162956.22943342727, (4, 4, 1, 9, 2, 8))
(-162956.22943342727, (4, 4, 2, 8, 1, 9))
(-159762.330856801, (0, 8, 0, 9, 0, 9))
(-159762.330856801, (0, 9, 0, 8, 0, 9))
(-159762.330856801, (0, 9, 0, 9, 0, 8))
(-157880.07787410665, (1, 9, 2, 7, 4, 5))
(-157880.07787410665, (1, 9, 4, 5, 2, 7))
(-157880.07787410665, (2, 7, 1, 9, 4, 5))
(-157880.07787410665, (2, 7, 4, 5, 1, 9))
(-157880.07787410665, (4, 5, 1, 9, 2, 7))
(-157880.07787410665, (4, 5, 2, 7, 1, 9))
(-157421.8733964109, (4, 5, 1, 8, 2, 8))
(-157421.8733964109, (4, 5, 2, 8, 1, 8))
(-157421.87339641087, (1, 8, 4, 5, 2, 8))
(-157421.87339641087, (2, 8, 1, 8, 4, 5))
(-157421.87339641087, (2, 8, 4, 5, 1, 8))
(-157421.87339641084, (1, 8, 2, 8, 4, 5))
(-156792.38440983015, (1, 9, 2, 6, 4, 6))
(-156792.38440983015, (1, 9, 4, 6, 2, 6))
(-156792.38440983015, (2, 6, 1, 9, 4, 6))
(-156792.38440983015, (2, 6, 4, 6, 1, 9))
(-156792.38440983015, (4, 6, 1, 9, 2, 6))
(-156792.38440983015, (4, 6, 2, 6, 1, 9))
(-155498.94805526506, (1, 7, 2, 8, 4, 6))
(-155498.94805526506, (1, 7, 4, 6, 2, 8))
(-155498.94805526506, (2, 8, 1, 7, 4, 6))
(-155498.94805526506, (2, 8, 4, 6, 1, 7))
(-155498.94805526506, (4, 6, 2, 8, 1, 7))
(-155498.94805526503, (4, 6, 1, 7, 2, 8))
(-155277.7318061003, (1, 8, 2, 7, 4, 6))
(-155277.7318061003, (1, 8, 4, 6, 2, 7))
(-155277.7318061003, (2, 7, 1, 8, 4, 6))
(-155277.7318061003, (2, 7, 4, 6, 1, 8))
(-155277.7318061003, (4, 6, 1, 8, 2, 7))
(-155277.7318061003, (4, 6, 2, 7, 1, 8))
(-154351.99934512115, (2, 6, 1, 9, 5, 5))
(-154351.99934512115, (2, 6, 5, 5, 1, 9))
(-154351.99934512115, (5, 5, 2, 6, 1, 9))
(-154351.99934512112, (1, 9, 2, 6, 5, 5))
(-154351.99934512112, (1, 9, 5, 5, 2, 6))
(-154351.9993451211, (5, 5, 1, 9, 2, 6))
(-153687.12117083688, (2, 6, 2, 8, 2, 8))
(-153687.12117083688, (2, 8, 2, 6, 2, 8))
(-153687.12117083688, (2, 8, 2, 8, 2, 6))
(-153078.85938758566, (1, 7, 2, 8, 5, 5))
(-153078.85938758566, (1, 7, 5, 5, 2, 8))
(-153078.85938758566, (2, 8, 1, 7, 5, 5))
(-153078.85938758566, (2, 8, 5, 5, 1, 7))
(-153078.85938758566, (5, 5, 1, 7, 2, 8))
(-153078.85938758563, (5, 5, 2, 8, 1, 7))
(-152861.12289664, (5, 5, 2, 7, 1, 8))
(-152861.12289663998, (1, 8, 2, 7, 5, 5))
(-152861.12289663998, (1, 8, 5, 5, 2, 7))
(-152861.12289663998, (2, 7, 1, 8, 5, 5))
(-152861.12289663998, (2, 7, 5, 5, 1, 8))
(-152861.12289663998, (5, 5, 1, 8, 2, 7))
(-152644.3505797236, (2, 8, 2, 7, 2, 7))
(-152644.35057972357, (2, 7, 2, 7, 2, 8))
(-152644.35057972357, (2, 7, 2, 8, 2, 7))
(-151156.40017496137, (1, 9, 3, 5, 3, 7))
(-151156.40017496137, (1, 9, 3, 7, 3, 5))
(-151156.40017496137, (3, 5, 1, 9, 3, 7))
(-151156.40017496137, (3, 5, 3, 7, 1, 9))
(-151156.40017496137, (3, 7, 1, 9, 3, 5))
(-151156.40017496137, (3, 7, 3, 5, 1, 9))
(-150599.81765552363, (1, 9, 0, 9, 2, 6))
(-150599.8176555236, (0, 9, 1, 9, 2, 6))
(-150599.8176555236, (0, 9, 2, 6, 1, 9))
(-150599.8176555236, (1, 9, 2, 6, 0, 9))
(-150599.8176555236, (2, 6, 0, 9, 1, 9))
(-150599.8176555236, (2, 6, 1, 9, 0, 9))
(-149748.98345761493, (2, 8, 0, 7, 1, 9))
(-149748.9834576149, (0, 7, 2, 8, 1, 9))
(-149748.9834576149, (1, 9, 0, 7, 2, 8))
(-149748.9834576149, (1, 9, 2, 8, 0, 7))
(-149748.9834576149, (2, 8, 1, 9, 0, 7))
(-149748.98345761487, (0, 7, 1, 9, 2, 8))
(-149514.64412672154, (1, 9, 3, 6, 3, 6))
(-149514.64412672154, (3, 6, 1, 9, 3, 6))
(-149514.64412672154, (3, 6, 3, 6, 1, 9))
(-149353.4243307419, (2, 8, 0, 9, 1, 7))
(-149353.42433074187, (0, 9, 2, 8, 1, 7))
(-149353.42433074187, (1, 7, 0, 9, 2, 8))
(-149353.42433074187, (1, 7, 2, 8, 0, 9))
(-149353.42433074187, (2, 8, 1, 7, 0, 9))
(-149353.42433074184, (0, 9, 1, 7, 2, 8))
(-149278.4352392124, (0, 8, 2, 7, 1, 9))
(-149278.4352392124, (1, 9, 0, 8, 2, 7))
(-149278.4352392124, (1, 9, 2, 7, 0, 8))
(-149278.4352392124, (2, 7, 0, 8, 1, 9))
(-149278.4352392124, (2, 7, 1, 9, 0, 8))
(-149278.43523921238, (0, 8, 1, 9, 2, 7))
(-149140.0070002463, (0, 9, 1, 8, 2, 7))
(-149140.0070002463, (0, 9, 2, 7, 1, 8))
(-149140.0070002463, (1, 8, 0, 9, 2, 7))
(-149140.0070002463, (2, 7, 0, 9, 1, 8))
(-149140.00700024626, (1, 8, 2, 7, 0, 9))
(-149140.00700024626, (2, 7, 1, 8, 0, 9))
(-148843.66730136485, (1, 8, 2, 8, 0, 8))
(-148843.66730136485, (2, 8, 1, 8, 0, 8))
(-148843.66730136483, (0, 8, 1, 8, 2, 8))
(-148843.66730136483, (1, 8, 0, 8, 2, 8))
(-148843.66730136483, (2, 8, 0, 8, 1, 8))
(-148843.6673013648, (0, 8, 2, 8, 1, 8))
(-148345.8481364675, (1, 8, 3, 6, 3, 7))
(-148345.8481364675, (3, 6, 1, 8, 3, 7))
(-148345.8481364675, (3, 6, 3, 7, 1, 8))
(-148345.8481364675, (3, 7, 3, 6, 1, 8))
(-148345.84813646748, (1, 8, 3, 7, 3, 6))
(-148345.84813646748, (3, 7, 1, 8, 3, 6))
(-147825.11754961964, (1, 7, 3, 7, 3, 7))
(-147825.11754961964, (3, 7, 1, 7, 3, 7))
(-147825.11754961964, (3, 7, 3, 7, 1, 7))
(-147066.68970126746, (1, 9, 3, 7, 4, 4))
(-147066.68970126746, (1, 9, 4, 4, 3, 7))
(-147066.68970126746, (3, 7, 1, 9, 4, 4))
(-147066.68970126746, (3, 7, 4, 4, 1, 9))
(-147066.68970126746, (4, 4, 1, 9, 3, 7))
(-147066.68970126743, (4, 4, 3, 7, 1, 9))
(-143498.90244504146, (3, 5, 4, 6, 1, 9))
(-143498.90244504143, (1, 9, 3, 5, 4, 6))
(-143498.90244504143, (1, 9, 4, 6, 3, 5))
(-143498.90244504143, (3, 5, 1, 9, 4, 6))
(-143498.90244504143, (4, 6, 1, 9, 3, 5))
(-143498.90244504143, (4, 6, 3, 5, 1, 9))
(-143191.6286961816, (4, 5, 1, 9, 3, 6))
(-143191.6286961816, (4, 5, 3, 6, 1, 9))
(-143191.62869618158, (1, 9, 3, 6, 4, 5))
(-143191.62869618158, (1, 9, 4, 5, 3, 6))
(-143191.62869618158, (3, 6, 1, 9, 4, 5))
(-143191.62869618158, (3, 6, 4, 5, 1, 9))
(-142072.3848454433, (4, 5, 3, 7, 1, 8))
(-142072.38484544327, (3, 7, 4, 5, 1, 8))
(-142072.38484544327, (4, 5, 1, 8, 3, 7))
(-142072.38484544324, (1, 8, 3, 7, 4, 5))
(-142072.38484544324, (1, 8, 4, 5, 3, 7))
(-142072.38484544324, (3, 7, 1, 8, 4, 5))
(-141265.5974881954, (1, 9, 3, 5, 5, 5))
(-141265.5974881954, (1, 9, 5, 5, 3, 5))
(-141265.5974881954, (3, 5, 1, 9, 5, 5))
(-141265.5974881954, (3, 5, 5, 5, 1, 9))
(-141265.5974881954, (5, 5, 1, 9, 3, 5))
(-141265.5974881954, (5, 5, 3, 5, 1, 9))
(-140831.24275291077, (1, 8, 3, 6, 4, 6))
(-140831.24275291077, (1, 8, 4, 6, 3, 6))
(-140831.24275291077, (3, 6, 1, 8, 4, 6))
(-140831.24275291077, (3, 6, 4, 6, 1, 8))
(-140831.24275291077, (4, 6, 1, 8, 3, 6))
(-140831.24275291077, (4, 6, 3, 6, 1, 8))
(-140656.80118767687, (3, 5, 2, 8, 2, 8))
(-140656.80118767684, (2, 8, 2, 8, 3, 5))
(-140656.80118767684, (2, 8, 3, 5, 2, 8))
(-140336.96787242056, (3, 7, 1, 7, 4, 6))
(-140336.96787242056, (3, 7, 4, 6, 1, 7))
(-140336.96787242053, (1, 7, 3, 7, 4, 6))
(-140336.96787242053, (1, 7, 4, 6, 3, 7))
(-140336.96787242053, (4, 6, 1, 7, 3, 7))
(-140336.96787242053, (4, 6, 3, 7, 1, 7))
(-139616.27207921052, (1, 9, 4, 4, 4, 6))
(-139616.27207921052, (1, 9, 4, 6, 4, 4))
(-139616.27207921052, (4, 6, 1, 9, 4, 4))
(-139616.2720792105, (4, 4, 1, 9, 4, 6))
(-139616.2720792105, (4, 4, 4, 6, 1, 9))
(-139616.2720792105, (4, 6, 4, 4, 1, 9))
(-138700.32657685457, (2, 6, 2, 8, 3, 7))
(-138700.32657685457, (2, 6, 3, 7, 2, 8))
(-138700.32657685457, (2, 8, 2, 6, 3, 7))
(-138700.32657685457, (2, 8, 3, 7, 2, 6))
(-138700.32657685457, (3, 7, 2, 6, 2, 8))
(-138700.32657685457, (3, 7, 2, 8, 2, 6))
(-138639.75121220484, (1, 8, 3, 6, 5, 5))
(-138639.75121220484, (1, 8, 5, 5, 3, 6))
(-138639.75121220484, (5, 5, 1, 8, 3, 6))
(-138639.75121220484, (5, 5, 3, 6, 1, 8))
(-138639.7512122048, (3, 6, 1, 8, 5, 5))
(-138639.7512122048, (3, 6, 5, 5, 1, 8))
(-138442.0363620001, (2, 7, 2, 8, 3, 6))
(-138442.0363620001, (2, 7, 3, 6, 2, 8))
(-138442.0363620001, (2, 8, 2, 7, 3, 6))
(-138442.0363620001, (2, 8, 3, 6, 2, 7))
(-138442.0363620001, (3, 6, 2, 7, 2, 8))
(-138442.0363620001, (3, 6, 2, 8, 2, 7))
(-138153.21505509023, (1, 7, 3, 7, 5, 5))
(-138153.21505509023, (1, 7, 5, 5, 3, 7))
(-138153.21505509023, (3, 7, 1, 7, 5, 5))
(-138153.21505509023, (3, 7, 5, 5, 1, 7))
(-138153.21505509023, (5, 5, 3, 7, 1, 7))
(-138153.2150550902, (5, 5, 1, 7, 3, 7))
(-138072.34131482252, (1, 6, 1, 9, 1, 9))
(-138072.34131482252, (1, 9, 1, 6, 1, 9))
(-138072.34131482252, (1, 9, 1, 9, 1, 6))
(-137834.99984176198, (3, 5, 1, 9, 0, 9))
(-137834.99984176195, (0, 9, 1, 9, 3, 5))
(-137834.99984176195, (0, 9, 3, 5, 1, 9))
(-137834.99984176195, (1, 9, 0, 9, 3, 5))
(-137834.99984176195, (1, 9, 3, 5, 0, 9))
(-137834.99984176195, (3, 5, 0, 9, 1, 9))
(-137759.260806253, (2, 7, 2, 7, 3, 7))
(-137759.260806253, (2, 7, 3, 7, 2, 7))
(-137759.260806253, (3, 7, 2, 7, 2, 7))
(-137443.4520361208, (1, 9, 4, 4, 5, 5))
(-137443.4520361208, (1, 9, 5, 5, 4, 4))
(-137443.4520361208, (4, 4, 1, 9, 5, 5))
(-137443.4520361208, (4, 4, 5, 5, 1, 9))
(-137443.4520361208, (5, 5, 1, 9, 4, 4))
(-137443.4520361208, (5, 5, 4, 4, 1, 9))
(-137136.178287261, (1, 9, 4, 5, 4, 5))
(-137136.178287261, (4, 5, 1, 9, 4, 5))
(-137136.178287261, (4, 5, 4, 5, 1, 9))
(-136850.9646681556, (2, 8, 2, 8, 4, 4))
(-136850.9646681556, (2, 8, 4, 4, 2, 8))
(-136850.9646681556, (4, 4, 2, 8, 2, 8))
(-136372.84752356514, (1, 8, 1, 9, 1, 7))
(-136372.84752356514, (1, 9, 1, 7, 1, 8))
(-136372.8475235651, (1, 7, 1, 9, 1, 8))
(-136372.8475235651, (1, 8, 1, 7, 1, 9))
(-136372.8475235651, (1, 9, 1, 8, 1, 7))
(-136372.84752356508, (1, 7, 1, 8, 1, 9))
(-135780.32047230794, (1, 8, 1, 8, 1, 8))
(-135391.3109461575, (1, 9, 0, 8, 3, 6))
(-135391.3109461575, (1, 9, 3, 6, 0, 8))
(-135391.3109461575, (3, 6, 1, 9, 0, 8))
(-135391.31094615746, (0, 8, 1, 9, 3, 6))
(-135391.31094615746, (0, 8, 3, 6, 1, 9))
(-135391.31094615746, (3, 6, 0, 8, 1, 9))
(-135265.7484676435, (0, 9, 3, 6, 1, 8))
(-135265.7484676435, (3, 6, 0, 9, 1, 8))
(-135265.74846764348, (1, 8, 0, 9, 3, 6))
(-135265.74846764345, (0, 9, 1, 8, 3, 6))
(-135265.74846764345, (1, 8, 3, 6, 0, 9))
(-135265.74846764345, (3, 6, 1, 8, 0, 9))
(-135146.92846570976, (0, 7, 1, 9, 3, 7))
(-135146.92846570976, (0, 7, 3, 7, 1, 9))
(-135146.92846570976, (1, 9, 0, 7, 3, 7))
(-135146.92846570976, (1, 9, 3, 7, 0, 7))
(-135146.92846570976, (3, 7, 0, 7, 1, 9))
(-135146.92846570976, (3, 7, 1, 9, 0, 7))
(-134875.80529968522, (1, 8, 4, 5, 4, 6))
(-134875.80529968522, (1, 8, 4, 6, 4, 5))
(-134875.80529968522, (4, 5, 1, 8, 4, 6))
(-134875.80529968522, (4, 5, 4, 6, 1, 8))
(-134875.80529968522, (4, 6, 1, 8, 4, 5))
(-134875.80529968522, (4, 6, 4, 5, 1, 8))
(-134789.95858594266, (0, 9, 3, 7, 1, 7))
(-134789.95858594266, (3, 7, 0, 9, 1, 7))
(-134789.95858594263, (0, 9, 1, 7, 3, 7))
(-134789.95858594263, (1, 7, 0, 9, 3, 7))
(-134789.95858594263, (1, 7, 3, 7, 0, 9))
(-134789.95858594263, (3, 7, 1, 7, 0, 9))
(-134329.92692290296, (0, 8, 3, 7, 1, 8))
(-134329.92692290296, (1, 8, 0, 8, 3, 7))
(-134329.92692290296, (1, 8, 3, 7, 0, 8))
(-134329.92692290296, (3, 7, 0, 8, 1, 8))
(-134329.92692290296, (3, 7, 1, 8, 0, 8))
(-134329.92692290293, (0, 8, 1, 8, 3, 7))
(-134106.56152993243, (1, 9, 4, 4, 0, 9))
(-134106.56152993243, (4, 4, 1, 9, 0, 9))
(-134106.5615299324, (1, 9, 0, 9, 4, 4))
(-134106.56152993237, (0, 9, 1, 9, 4, 4))
(-134106.56152993237, (0, 9, 4, 4, 1, 9))
(-134106.56152993237, (4, 4, 0, 9, 1, 9))
(-133228.52333079418, (1, 7, 4, 6, 4, 6))
(-133228.52333079418, (4, 6, 1, 7, 4, 6))
(-133228.52333079418, (4, 6, 4, 6, 1, 7))
(-132777.22222802363, (4, 5, 5, 5, 1, 8))
(-132777.22222802363, (5, 5, 1, 8, 4, 5))
(-132777.22222802363, (5, 5, 4, 5, 1, 8))
(-132777.2222280236, (1, 8, 4, 5, 5, 5))
(-132777.2222280236, (1, 8, 5, 5, 4, 5))
(-132777.2222280236, (4, 5, 1, 8, 5, 5))
(-132586.94051259832, (2, 8, 2, 7, 4, 5))
(-132586.94051259832, (2, 8, 4, 5, 2, 7))
(-132586.94051259832, (4, 5, 2, 7, 2, 8))
(-132586.94051259832, (4, 5, 2, 8, 2, 7))
(-132586.9405125983, (2, 7, 2, 8, 4, 5))
(-132586.9405125983, (2, 7, 4, 5, 2, 8))
(-131673.2364928893, (2, 6, 2, 8, 4, 6))
(-131673.2364928893, (2, 6, 4, 6, 2, 8))
(-131673.2364928893, (2, 8, 2, 6, 4, 6))
(-131673.2364928893, (2, 8, 4, 6, 2, 6))
(-131673.2364928893, (4, 6, 2, 6, 2, 8))
(-131673.2364928893, (4, 6, 2, 8, 2, 6))
(-131155.71624339957, (1, 7, 4, 6, 5, 5))
(-131155.71624339957, (1, 7, 5, 5, 4, 6))
(-131155.71624339957, (4, 6, 1, 7, 5, 5))
(-131155.71624339957, (4, 6, 5, 5, 1, 7))
(-131155.71624339957, (5, 5, 1, 7, 4, 6))
(-131155.71624339957, (5, 5, 4, 6, 1, 7))
(-130780.05666501285, (4, 6, 2, 7, 2, 7))
(-130780.05666501283, (2, 7, 2, 7, 4, 6))
(-130780.05666501283, (2, 7, 4, 6, 2, 7))
(-129665.0981135265, (1, 9, 0, 8, 4, 5))
(-129665.0981135265, (1, 9, 4, 5, 0, 8))
(-129665.0981135265, (4, 5, 1, 9, 0, 8))
(-129665.09811352647, (0, 8, 1, 9, 4, 5))
(-129665.09811352647, (0, 8, 4, 5, 1, 9))
(-129665.09811352647, (4, 5, 0, 8, 1, 9))
(-129623.97716300878, (2, 6, 5, 5, 2, 8))
(-129623.97716300878, (5, 5, 2, 6, 2, 8))
(-129623.97716300878, (5, 5, 2, 8, 2, 6))
(-129623.97716300876, (2, 6, 2, 8, 5, 5))
(-129623.97716300876, (2, 8, 2, 6, 5, 5))
(-129623.97716300876, (2, 8, 5, 5, 2, 6))
(-129544.86802481054, (4, 5, 1, 8, 0, 9))
(-129544.86802481052, (0, 9, 4, 5, 1, 8))
(-129544.86802481052, (1, 8, 4, 5, 0, 9))
(-129544.86802481052, (4, 5, 0, 9, 1, 8))
(-129544.86802481051, (0, 9, 1, 8, 4, 5))
(-129544.86802481051, (1, 8, 0, 9, 4, 5))
(-129115.33271129294, (1, 7, 5, 5, 5, 5))
(-129115.33271129294, (5, 5, 1, 7, 5, 5))
(-129115.33271129294, (5, 5, 5, 5, 1, 7))
(-128744.81585285545, (2, 7, 5, 5, 2, 7))
(-128744.81585285545, (5, 5, 2, 7, 2, 7))
(-128744.81585285543, (2, 7, 2, 7, 5, 5))
(-128298.4091537855, (0, 7, 1, 9, 4, 6))
(-128298.4091537855, (0, 7, 4, 6, 1, 9))
(-128298.4091537855, (1, 9, 4, 6, 0, 7))
(-128298.40915378547, (1, 9, 0, 7, 4, 6))
(-128298.40915378547, (4, 6, 0, 7, 1, 9))
(-128298.40915378547, (4, 6, 1, 9, 0, 7))
(-127959.63742426853, (0, 9, 1, 7, 4, 6))
(-127959.63742426853, (0, 9, 4, 6, 1, 7))
(-127959.63742426853, (1, 7, 0, 9, 4, 6))
(-127959.63742426853, (1, 7, 4, 6, 0, 9))
(-127959.63742426853, (4, 6, 0, 9, 1, 7))
(-127959.63742426853, (4, 6, 1, 7, 0, 9))
(-127523.04272252662, (0, 8, 4, 6, 1, 8))
(-127523.04272252662, (1, 8, 0, 8, 4, 6))
(-127523.04272252662, (1, 8, 4, 6, 0, 8))
(-127523.04272252662, (4, 6, 0, 8, 1, 8))
(-127523.04272252662, (4, 6, 1, 8, 0, 8))
(-127523.04272252659, (0, 8, 1, 8, 4, 6))
(-126940.1876531872, (2, 8, 3, 5, 3, 7))
(-126940.1876531872, (2, 8, 3, 7, 3, 5))
(-126940.1876531872, (3, 5, 2, 8, 3, 7))
(-126940.1876531872, (3, 5, 3, 7, 2, 8))
(-126940.1876531872, (3, 7, 2, 8, 3, 5))
(-126940.1876531872, (3, 7, 3, 5, 2, 8))
(-126483.60060276964, (0, 9, 2, 6, 2, 8))
(-126483.60060276964, (0, 9, 2, 8, 2, 6))
(-126483.60060276964, (2, 6, 0, 9, 2, 8))
(-126483.60060276964, (2, 6, 2, 8, 0, 9))
(-126483.60060276964, (2, 8, 0, 9, 2, 6))
(-126483.60060276964, (2, 8, 2, 6, 0, 9))
(-126300.63463298406, (0, 7, 1, 9, 5, 5))
(-126300.63463298406, (0, 7, 5, 5, 1, 9))
(-126300.63463298406, (1, 9, 5, 5, 0, 7))
(-126300.63463298406, (5, 5, 0, 7, 1, 9))
(-126300.63463298406, (5, 5, 1, 9, 0, 7))
(-126300.63463298403, (1, 9, 0, 7, 5, 5))
(-125967.19529326516, (5, 5, 1, 7, 0, 9))
(-125967.19529326513, (0, 9, 1, 7, 5, 5))
(-125967.19529326513, (1, 7, 0, 9, 5, 5))
(-125967.19529326513, (1, 7, 5, 5, 0, 9))
(-125967.19529326513, (5, 5, 0, 9, 1, 7))
(-125967.1952932651, (0, 9, 5, 5, 1, 7))
(-125768.56058740028, (2, 8, 2, 8, 0, 7))
(-125768.56058740025, (0, 7, 2, 8, 2, 8))
(-125768.56058740025, (2, 8, 0, 7, 2, 8))
(-125622.82413977287, (0, 9, 2, 7, 2, 7))
(-125622.82413977287, (2, 7, 2, 7, 0, 9))
(-125622.82413977286, (2, 7, 0, 9, 2, 7))
(-125560.7098703705, (2, 8, 3, 6, 3, 6))
(-125560.70987037048, (3, 6, 2, 8, 3, 6))
(-125560.70987037048, (3, 6, 3, 6, 2, 8))
(-125537.46588309441, (1, 8, 5, 5, 0, 8))
(-125537.46588309441, (5, 5, 1, 8, 0, 8))
(-125537.46588309438, (0, 8, 1, 8, 5, 5))
(-125537.46588309438, (0, 8, 5, 5, 1, 8))
(-125537.46588309438, (1, 8, 0, 8, 5, 5))
(-125537.46588309438, (5, 5, 0, 8, 1, 8))
(-125373.00146052724, (2, 7, 0, 8, 2, 8))
(-125373.00146052724, (2, 7, 2, 8, 0, 8))
(-125373.00146052724, (2, 8, 2, 7, 0, 8))
(-125373.00146052722, (0, 8, 2, 7, 2, 8))
(-125373.00146052722, (2, 8, 0, 8, 2, 7))
(-125373.00146052719, (0, 8, 2, 8, 2, 7))
(-125174.50661290258, (2, 6, 3, 7, 3, 7))
(-125174.50661290257, (3, 7, 2, 6, 3, 7))
(-125174.50661290257, (3, 7, 3, 7, 2, 6))
(-124941.41241217442, (3, 6, 2, 7, 3, 7))
(-124941.41241217442, (3, 6, 3, 7, 2, 7))
(-124941.41241217442, (3, 7, 2, 7, 3, 6))
(-124941.41241217442, (3, 7, 3, 6, 2, 7))
(-124941.41241217441, (2, 7, 3, 6, 3, 7))
(-124941.41241217441, (2, 7, 3, 7, 3, 6))
(-123505.18047146482, (4, 4, 2, 8, 3, 7))
(-123505.1804714648, (2, 8, 3, 7, 4, 4))
(-123505.1804714648, (2, 8, 4, 4, 3, 7))
(-123505.1804714648, (3, 7, 2, 8, 4, 4))
(-123505.1804714648, (4, 4, 3, 7, 2, 8))
(-123505.18047146479, (3, 7, 4, 4, 2, 8))
(-123277.77859184174, (0, 7, 0, 9, 1, 9))
(-123277.77859184174, (0, 7, 1, 9, 0, 9))
(-123277.77859184174, (0, 9, 0, 7, 1, 9))
(-123277.77859184174, (0, 9, 1, 9, 0, 7))
(-123277.77859184174, (1, 9, 0, 7, 0, 9))
(-123277.77859184174, (1, 9, 0, 9, 0, 7))
(-122950.85349558028, (0, 9, 0, 9, 1, 7))
(-122950.85349558028, (0, 9, 1, 7, 0, 9))
(-122950.85349558028, (1, 7, 0, 9, 0, 9))
(-122643.95590389664, (0, 8, 1, 9, 0, 8))
(-122643.95590389663, (1, 9, 0, 8, 0, 8))
(-122643.95590389661, (0, 8, 0, 8, 1, 9))
(-122529.72193100452, (1, 8, 0, 8, 0, 9))
(-122529.72193100452, (1, 8, 0, 9, 0, 8))
(-122529.7219310045, (0, 8, 1, 8, 0, 9))
(-122529.7219310045, (0, 9, 0, 8, 1, 8))
(-122529.7219310045, (0, 9, 1, 8, 0, 8))
(-122529.72193100449, (0, 8, 0, 9, 1, 8))
(-120508.66785219879, (2, 8, 3, 5, 4, 6))
(-120508.66785219879, (2, 8, 4, 6, 3, 5))
(-120508.66785219879, (3, 5, 4, 6, 2, 8))
(-120508.66785219879, (4, 6, 2, 8, 3, 5))
(-120508.66785219878, (3, 5, 2, 8, 4, 6))
(-120508.66785219878, (4, 6, 3, 5, 2, 8))
(-120250.37763734433, (2, 8, 3, 6, 4, 5))
(-120250.37763734433, (2, 8, 4, 5, 3, 6))
(-120250.37763734433, (3, 6, 2, 8, 4, 5))
(-120250.37763734433, (3, 6, 4, 5, 2, 8))
(-120250.37763734433, (4, 5, 2, 8, 3, 6))
(-120250.37763734433, (4, 5, 3, 6, 2, 8))
(-119657.3305327844, (3, 7, 2, 7, 4, 5))
(-119657.3305327844, (3, 7, 4, 5, 2, 7))
(-119657.33053278438, (2, 7, 3, 7, 4, 5))
(-119657.33053278438, (2, 7, 4, 5, 3, 7))
(-119657.33053278438, (4, 5, 2, 7, 3, 7))
(-119657.33053278437, (4, 5, 3, 7, 2, 7))
(-118832.71526310133, (2, 6, 4, 6, 3, 7))
(-118832.71526310133, (3, 7, 4, 6, 2, 6))
(-118832.71526310133, (4, 6, 2, 6, 3, 7))
(-118832.71526310133, (4, 6, 3, 7, 2, 6))
(-118832.71526310132, (2, 6, 3, 7, 4, 6))
(-118832.71526310132, (3, 7, 2, 6, 4, 6))
(-118633.34280089501, (2, 8, 3, 5, 5, 5))
(-118633.34280089501, (2, 8, 5, 5, 3, 5))
(-118633.34280089501, (3, 5, 2, 8, 5, 5))
(-118633.34280089501, (3, 5, 5, 5, 2, 8))
(-118633.34280089501, (5, 5, 2, 8, 3, 5))
(-118633.34280089501, (5, 5, 3, 5, 2, 8))
(-118611.49901393658, (2, 7, 3, 6, 4, 6))
(-118611.49901393658, (2, 7, 4, 6, 3, 6))
(-118611.49901393658, (3, 6, 2, 7, 4, 6))
(-118611.49901393658, (3, 6, 4, 6, 2, 7))
(-118611.49901393658, (4, 6, 2, 7, 3, 6))
(-118611.49901393658, (4, 6, 3, 6, 2, 7))
(-118093.66544520197, (1, 9, 1, 9, 2, 5))
(-118093.66544520197, (1, 9, 2, 5, 1, 9))
(-118093.66544520197, (2, 5, 1, 9, 1, 9))
(-117247.59494905316, (4, 4, 4, 6, 2, 8))
(-117247.59494905315, (4, 4, 2, 8, 4, 6))
(-117247.59494905313, (2, 8, 4, 4, 4, 6))
(-117247.59494905313, (2, 8, 4, 6, 4, 4))
(-117247.59494905313, (4, 6, 2, 8, 4, 4))
(-117247.59494905313, (4, 6, 4, 4, 2, 8))
(-116983.64056543368, (2, 6, 3, 7, 5, 5))
(-116983.64056543368, (2, 6, 5, 5, 3, 7))
(-116983.64056543368, (3, 7, 2, 6, 5, 5))
